9295|36,48,12|1
1405|79,27,12|1
5671|35,100,227|1
7366|12|16
3712|190,12|1
6698|200,70|8
11071|76,77,189,301|10
1262|207,77|1
4436|12,68|1
5223|6,123|7
4606|48,12|6
6945|29,12|1
7042|8,77,153,159|1
8247|89,349,26,348|10
9657|48,12|13
2355|211,12|1
10190|7|1
53|52,12|1
1433|229,12|7
4682|29,12|1
10375|70,138|4
11388|41,35,95|1
9182|6,24|8
9643|35,208,95|3
8838|29,12|10
7198|213,6,38|1
10191|73,371|8
9942|12|4
10237|7|4
3132|101,77|10
6931|8,9|1
1323|42,8,39,40,114,43,12,30|4
2480|7|1
7789|6,75|3
7045|207,77,285,273|4
2821|8,147|4
9366|13,14,6,25|7
1517|182,12|7
7382|52,12|28
3251|33,9,14,6,8,115|1
5326|213,6,38|3
2314|6,288,38|10
6388|11,27,12|1
6369|104,12|8
5351|70,138|12
2374|269,12|10
7943|467,35,100|1
2845|12,30,68|8
311|42,43,44|1
1771|256,12|1
6255|48,12,68|1
11247|76,77|5
8345|42,52,12,133,43|3
3586|256,47,12|7
140|29,12|5
8819|141,20,84|1
3043|90,6|10
7248|31,275|13
2217|52,12|4
10377|8,199,84,126|4
492|53,56|1
9442|89,343|8
6573|89,91|13
5366|8,9|4
2162|8,39,40|0
1752|131,12|1
5895|107,108|42
2321|124,12|1
10317|61,43,150|3
8362|89,295|1
5876|30,12|5
6206|182,12|8
5720|8,39,40,6,38,81|6
10235|104,12|7
3380|337|4
5776|134,180,336,84,126|5
9650|58,59|4
3042|31,20,32|1
5846|124,12|1
4245|12|9
6247|337|18
10255|13,64,6,14,25|3
5005|42,104,61,96,43,133,12|1
9209|42,12,104,133,43|7
11311|41,35|8
2018|31,20,32|1
2279|52,12|10
1736|93,8,42,51,43|1
450|61,150,42,43,52,12|1
9542|69,352,6,209,70|4
7493|7|1
1803|16,17,18,19,6|1
3574|104,12|1
4303|78,77|1
4003|47,12|7
8262|11,12|8
1854|69,70|4
3606|30,12|7
9812|8,9|8
3454|16,17,18,6,196|1
9007|341,35|3
8340|14,6,120|1
4255|8,9,153|1
4191|104,190,12|18
621|42,12,133,43|7
698|53,56|18
10226|6,383,35,38,81|4
4678|27,12|1
3344|70,138|1
4445|42,43,12|1
1496|42,104,133,43,300,12|8
6308|6,35,306,115,1,146|1
5571|68,30,12|1
2032|47,12|0
9607|236,21,20,53,31,32|4
4891|33,14,6|1
3309|8,21,252,53,280,20|10
2870|53,85,87,63|8
2048|58,417,59,270,261|4
9595|69,70|4
3331|103,8,27,12|13
4940|43|1
10485|4,6|8
4631|7|1
5369|12|8
5941|8,144,9|5
4781|8,370,45,12|4
5021|30,12|10
1289|29,12|4
7633|8,167|8
5018|97,16,17,18,6|8
283|215,12|1
10123|88,6|4
6060|31,275|4
9613|101,77|10
2460|8,147,113,199|1
6106|300,42,12,133,43|10
6382|131,102,12|0
4405|12,68|4
1814|30,12|7
11415|29,12|4
5885|6,38|8
2515|42,52,43,44,12|4
9580|89,343|1
4657|182,11,12|1
8687|35,208|10
7244|207,77|4
1624|29,12|1
9774|8,77,153,159|8
9306|47,12|25
9996|104,52,12|1
6104|47,12|1
7685|53,87,63|7
7867|111,58,112|10
1740|103,8,113,296|8
9922|42,148,43|1
3989|53,56|3
8339|8,9|13
10809|29,12|1
5458|42,43,44|8
3561|36,12|5
10223|30,12|14
7764|111,58|4
2597|104,12|4
11393|36,104,300,12|20
1840|61,74|1
5117|42,43|1
7969|8,113|1
2284|36,12|1
6774|7|4
7015|8,10,11,12|4
6701|31,20,32|8
8750|269,12|1
10473|36,122,12|1
8010|102,12|8
77|53,183|4
5877|8,113|1
11320|14,6,120|4
1047|11,27,12|1
1202|61,310|7
5203|8,113|1
7396|8,113|10
423|124,52,27,12|4
10150|89,129,130|1
7216|12|7
2227|6,75|1
3356|128,70|1
3425|190,12|5
9297|408,84|1
9001|52,12|4
7667|77,189|3
8699|160,58|3
6390|256,12|1
891|190,12|4
294|131,12|1
1291|8,199|1
11290|42,131,102,43,44,12|4
3740|53|1
4889|68,30,12|3
2339|31,20,32|1
1657|33,14,6|4
116|131,102,12|1
10084|124,12|1
4344|30,12|3
9348|52,12|4
3284|6,274|8
4770|47,12|7
10827|207,77|32
923|104,12|1
3646|36,104,125,12|1
2041|36,104,48,12|10
8668|61,191,6|4
5234|30,12|7
90|47,12|1
2528|8,9,6,49|5
7110|52,45,12|1
6279|117,6|10
838|8,113,52,12|12
1600|31,20,32|1
8853|8,10|5
7948|48,12|1
2154|468,12|1
7761|6,24|4
2761|70,138|1
9514|43,61,297,407|8
7822|125,12|7
11153|111,58|10
9268|12|4
2372|50,6,377,47,12|1
3888|8,10,11,12|1
71|29,12|1
1267|70,138|20
4389|182,145,12|8
4937|118,6,121|10
610|8,12,68|4
9921|30,12|8
989|269,131,102,12|4
9628|36,12|1
1941|42,12,104,133,43|4
7598|8,147|1
9725|111,58,112|1
7342|89,152|4
6863|141,20|1
6728|8,147|5
11276|70,138|4
8472|6,38,75,81|1
5642|124,52,12|10
7118|166,70|4
4530|45,405,12|4
7854|31,195|12
7532|33,14,6|10
946|8|1
9690|89,130|20
7735|53,55|1
7908|7|3
676|187,52,145,12|8
6816|140,469|4
6479|29,12|1
7709|58,59,127|1
1904|8,144,113,147,380|5
263|23,236,63,53,26,420|7
10044|326,61|18
2159|12,382|8
1734|132,12|1
9051|12|7
2903|42,269,43,12|1
4569|29,12|21
6897|173,47,12|1
10374|293,6,38|1
6748|36,27,12|35
5283|6,75|1
3763|31,20,32|4
5904|139,140|4
11158|31,20,32|1
9360|76,77|8
6704|61,60,43,444|1
5659|48,30,12|1
2784|173,131,12|1
200|104,12|1
2046|29,12|1
6189|269,12|4
9602|65,66,14,6,335,123|1
4175|31,20,32|4
7797|104,12|10
8588|11,48,12|1
10048|220,35|3
8133|31,20,21,32|4
3222|29,12|7
8035|89,152|5
9988|134,282,84|4
11108|43|1
11439|69,166,137,70|4
5495|53,63,198,200,70|4
3177|104,12|18
11187|89,152|1
7949|8,9|7
10038|6,38,81|4
7692|42,104,133,43,300,12|4
2918|29,12|16
4233|122,12|5
6654|29,12|4
572|31,20,32|13
2636|104,269,12|1
9573|61,6,191,38,377,81|12
3270|7|1
6260|42,43|1
5624|48,29,12|1
2865|229,12|1
11511|76,77|10
4370|135,35|1
1577|109,166,200,70|20
9610|111,58|53
11084|48,12|38
1507|42,52,43,12|1
7329|33,14,6|4
8101|313,173,12|1
6262|36,48,12|11
10489|139,140|4
257|103,8|4
317|124,12|1
10583|52,12|7
113|124,42,52,43,12|4
6484|269,12|1
2768|58,59,127|23
8902|76,77|4
2164|104,12|1
544|36,12|8
2563|89,295|1
7992|35,438|8
565|36,122,27,12|1
3997|29,12|1
7763|29,12|8
5057|6,38,268|10
7208|12|18
2559|8,113|10
3677|6,82,38|1
6284|103,8|10
9411|35,95|1
2376|35,295,89,204,164,1|8
5706|77,159|4
11412|118,6|8
10507|6,288,38|1
8768|70,138|5
9401|9,6,121,8,39,40,118|4
2056|8,147|1
286|378,52,27,12|1
9623|29,12|10
642|42,12,104,133,43|4
10380|166,70|1
438|89,350,6,351|4
996|47,12|1
2035|52,12|4
5231|12|8
4118|8,52,51,12|4
8330|48,12|1
10517|31,20,32|1
5924|33,14,6|4
1625|69,70|7
9660|111,58|6
11323|164,35|1
1869|27,12|4
5409|253,178,6,117|1
8358|29,12|1
11501|7|4
10985|90,6|4
2111|61,331|4
1635|190,12|1
3871|8,9|20
3303|8,296,237|4
547|47,12|10
2957|124,27,12|16
6371|312,58|1
3583|47,12|1
3554|8,153,52,206,12|30
5625|45,47,12|3
2513|29,12|1
6451|53,85,87,63|4
6546|116,117,118,6,20|1
4150|213,6,38|7
591|4,6,105,430|10
10800|164,35|1
2832|29,12|1
5243|8,147|6
733|8,147,296|8
9090|8,113|4
43|8,27,113,124,12|5
6453|53,56|8
9390|77,273|4
723|128,70|1
6613|89,152|4
2503|89,340|1
10611|104,12|1
3512|104,12|10
2881|124,12|1
7809|12|4
1549|52,12|4
2023|8,113|8
2007|47,12|5
2582|6|1
3656|58,243|4
2801|33,14,6|8
3876|89,129|4
5931|14,6|10
1929|8,296,144|4
8795|47,12|1
7009|8,10,11,12|8
9185|50,6|1
9562|111,58|1
2249|8,182,12|3
7017|61,233|3
362|89,91|1
5740|188,70|32
6690|6,35,306,115,1,146|4
6788|29,12|7
3400|70,138|8
944|29,12|4
2753|84|4
1270|12,30,68|4
7592|70,58,374,110,225|7
1010|370,142,144,8,311,12|1
3732|8,144,118,6,428|4
10189|48,27,12|1
5574|146,6|4
4804|29,12|8
2700|30,12|1
6087|53,198,63|1
6333|27,12|8
7914|58,200,243,70|4
10030|146,6|1
8423|29,12|1
1784|135,35|10
9701|166,172,70|4
4039|132,12|4
9096|69,70,138|4
3060|36,48,12|4
4956|8,144,230|4
1075|12,68|4
8412|36,48,12|1
8683|58,59|1
8562|58,59,270,127,261|4
788|470,173,269,43,12|4
4588|45,47,12|21
11328|53,151|3
8644|52,12|4
4281|52,12|10
8614|14,6,24,25|7
5426|13,14,6|8
4306|52,12|1
2396|48,29,12|1
6445|8,113|13
3743|12|0
243|29,12|8
9485|77,301|10
3020|30,12|4
3323|12,68|4
905|122,29,12|10
1423|182,145,12|1
1980|89|4
3894|48,12|1
9467|76,77|1
504|219,244,12|1
295|124,12|1
7450|103,8,27,12|4
11475|471,111,58,247|30
5919|8|1
10884|117,6|10
9541|37,6,38|1
80|8,113,124,12|4
10166|70,58,225|4
6782|241,108|1
11035|53,151,43,345|7
10479|193,53,26,87,63|7
2064|29,12|7
9769|7|8
9997|29,12|3
822|52,12|1
1239|42,43|4
5563|234,12|7
3670|65,66,14,6|7
7096|64,6,75|1
10263|119,14,6|0
721|42,104,133,43,300,12|4
6632|142,8,144|5
5612|69,70|5
5723|42,43|1
10937|76,77|1
6356|31,245,246|1
206|103,8|6
5469|102,12|3
7276|111,70,225,109,58,298|1
2450|70,138|3
5132|52,12|1
5587|6,24|4
1177|53,183|7
3012|42,30,104,43,12|4
10439|104,158,67,20,12|1
9744|31,447,246|8
1690|217,366,12|8
8434|6,160,58,161|7
10510|27,12|7
4656|8,113|1
4197|29,12|1
1777|4,5,6|1
5012|97,16,17,18,6|5
9986|23,26|1
6316|64,6|4
1225|29,12|16
7876|61,30,96,12|1
10905|31,399,294,246,447|8
5028|58,59,127|1
4865|61,74|10
5770|76,77|4
817|42,43,12|7
3936|8,147,154,27,12|7
6257|29,12|13
8551|190,12|3
9329|111,58,231|4
10560|141,20|1
3942|197,145,12|1
7203|33,9,14,6,8,115|10
1483|52,12|1
4448|29,12|20
7744|47,12|6
8267|69,70|4
1537|8,142,9,144|1
2793|4,6,430|10
5858|61|3
7579|213,135,6,35,38|10
8479|155,20,157|8
4941|69,70|3
4120|6,49,70,8,153,209|8
10095|89,394,383,35,438|1
3464|217,125,12|13
5270|182,12|1
4927|102,12|16
724|234,12|10
5902|8,39,40,42,43,44|4
4943|70,138|4
3525|6,209,70|1
7855|70,138|5
3044|31,20,32|8
7631|58,247|0
1059|190,12|4
2854|207,77|1
7748|89,129,130|4
6078|104,12|8
11480|8,296|1
4693|269,12|4
5247|6|1
2304|8,9,6,49|1
10222|256,12|10
3830|58,321|1
3693|53,151|1
2301|42,8,51,43,52,133,12|8
2318|36,124,27,12|8
9412|64,6|29
2240|70,110,138|8
8921|33,14,6|29
10294|4,14,6,165|5
3672|84|7
5250|53,166,70,236,238|1
4933|13,14,6,25|1
2216|27,12|5
4875|292,89,35,218|10
9199|7|1
7924|31,20,32|10
4731|128,70|4
1400|16,17,18,6,196|13
7358|8,10|1
5484|48,29,12|3
2103|43,42,30,133,12|1
7113|8|10
9519|172,70|22
2417|256,12|3
6671|418,35|1
6517|76,77,301|5
10357|53,183|3
6830|42,148,43|8
1899|104,12|8
412|52,12|1
9507|6,49,70,8,153,209|1
1293|256,12|7
6526|8,10,11,12|1
849|8,296,187,223,12|7
571|8,237,12,405,199|1
7434|8,9|7
8421|14,6,25,157,20,13|1
517|104,12|7
1123|45,47,12|3
11479|8|10
5665|8,39,40,27,12|1
9713|61,191,6|4
675|36,12|1
11130|35,438|1
3634|52,12|4
8048|69,6,209,70|1
10307|33,9,14,6,8,115|1
4566|37,6,209,38,70|4
8365|76,77|10
3965|124,27,12|1
8044|35,208|1
98|93,42,43,12|1
6941|101,77|1
18|43,124,29,42,12|4
7440|30,12|3
5444|164,35|7
8847|29,12|13
5915|234,190,12|4
9034|117,6,156|1
5565|6,38,81|4
678|70,138|1
9582|8,296,30,12|1
6033|27,12|10
10570|20,67|4
8054|43|1
863|30,27,12|7
1085|8,39,40,42,43|10
11190|4,5,6|3
2748|12,52,297,43|4
10722|35,100,227|1
8901|173,12|7
4490|312,58,247,243|4
8830|100,379,35,169|4
2945|61,60|4
8887|216,35|7
11334|89,340|10
6793|30,12|6
10040|36,12|7
2005|53,23,26,420,63|1
3874|8,9,118,6,121|1
5604|182,12,145,68|13
1813|42,104,36,43,133,12|1
984|104,12|1
4506|182,145,197,12|1
10430|6,209,70|7
11484|7|1
5631|379,35,100|1
5386|12|7
5202|160,437,242,58,111|4
2242|180,134,84|1
4315|47,12|7
7427|330,85,89,348,63,53|1
9252|89,152|1
4171|29,12|1
7355|104,48,12|1
6894|8,147|0
3601|42,104,133,43,300,12|10
11294|6,49|1
7874|162,108|0
2985|53,323,63|10
1207|217,12|4
10179|298,111,58|1
1494|234,190,12|1
4395|47,12|1
11467|58,243|1
5069|61,191,6,20,21|1
4479|278,6,14|7
10396|326,61|1
9736|70,138|6
3916|101,77|1
10967|48,12|1
5115|69,70|4
5140|134,83,282,84|20
5171|110,70|0
9908|77,159|0
1019|42,52,12,133,43|4
6027|42,52,12,133,43|1
3034|89,152|1
253|6,82,38,81|4
6961|29,12|10
5490|102,12|3
4538|30,12|27
5541|84,126|4
6550|8,113|4
252|124,12|1
5266|52,12|7
4619|36,12|1
4017|168,14,6,123|10
8946|97,16,17,18,6,253|10
5651|13,33,14,6,123|8
2361|118,6,121|1
1482|61,74,52,12|4
7931|103,8|1
7875|29,12|1
9640|8,167|19
1310|269,12|5
1158|29,12|5
7399|173,12|10
6162|58,59,127|4
3182|31,175|10
8182|29,12|1
6777|122,12|5
4968|42,133,43|1
6428|30,12|1
6323|269,12|3
2038|124,104,12|7
2340|103,8|23
489|42,269,43,12|4
9250|8,10|10
1479|29,12|14
5172|76,77,279,273|7
6854|6,82,38|8
3036|42,29,43,12|4
6976|106,42,43,210|4
1868|27,12|4
8369|6,38|7
4287|48,30,12|1
7583|98,3|8
7799|266,58,59|5
10607|31,20,32|1
9274|31,20,32|4
242|8,147|1
8926|89,77,398,218|8
10705|12|1
6359|53,85,87,63|3
6304|125,12|8
9900|403,58|10
4217|48,27,12|7
3612|29,12|1
6766|111,58,112|4
926|29,12|7
8199|47,12|5
5039|6,75,38,81|1
3072|27,12|8
6219|213,6,38|1
2145|8,9,6,49|1
5176|12,68|1
4959|69,109,70,138|4
4665|8,199|10
9058|84,126|1
4586|124,12|10
5155|12,68|1
811|52,12|1
6376|8,9,6,49|29
10041|64,6|10
4680|8,167|10
6981|45,12|1
10791|283,325,58,87,63,53|8
8669|48,12|23
7065|58,59,127|3
1329|29,12|1
4411|122,12|1
690|68,30,12|3
3070|53,183,20,21|0
715|42,133,43|1
1975|207,77|5
3128|8,113,20,67|3
8179|103,8,30,12|0
6268|11,12|1
3594|190,12|10
2948|42,43,44,297|4
9428|69,109,138,70|3
114|29,12|8
10679|1,305,35,306|1
10528|31,20,32|4
9078|53,85,87,63|1
1816|36,48,12|1
6664|70,138|1
6827|117,6,259|1
9188|48,12|1
6609|31,20,21,32|10
4981|8,9|7
2220|52,405,12|4
6881|31,20,32|4
1346|52,300,12|7
2614|6,288,38|1
7469|29,12|20
2101|146,6|1
840|36,48,12|7
6149|70,138|1
10946|11,30,12|3
1962|29,12|1
2973|124,12|18
3318|77,291|1
1932|8,113,191,6,61|8
313|42,210,43,44,52,12|4
3161|229,12|4
8302|30,12|5
1051|124,104,12|1
7487|6,209,70|4
11448|193,26,12|4
4234|6,205|3
2781|45,47,12|1
1424|229,12|4
2993|8,9|4
2646|337|1
3513|69,70|4
5811|69,70|13
9793|6,209,70|10
5605|48,132,12|1
8900|8,147|0
2529|8,113,206,124,12|1
2125|53,56|12
5505|70,138|1
5085|8,144,428|18
7040|48,12|8
2675|106,42,43|4
6065|76,77|8
6411|30,12|16
4196|29,12|1
10612|118,6,121|0
9370|30,12|7
4483|70,138|0
4713|8,147|1
1345|53,452|1
9703|6,24|7
5400|58,59,270,127|1
11387|12|7
10820|53,23,26,420,63|0
261|104,12|12
6166|13,14,6|8
5237|269,104,190,12|1
1861|8,143,12,256,144|10
6536|12|7
9305|29,12|10
10245|13,14,6|7
9854|101,77|1
1045|8,39,40|4
11405|29,12|0
3652|104,158,190,12|3
2071|47,12|1
2354|37,6,38|1
2306|104,132,12|1
2624|29,12|0
365|47,12|45
10699|8,9|8
7994|89,350,6,351|1
2648|141,20|1
7641|68,30,311,12|1
2926|344,12|1
9773|253,6,20,157,117|4
10449|162,108|1
5507|1,389|0
2952|31,275|1
4684|48,102,12|1
10698|6|54
9095|8,9|3
2452|128,6,209,70|52
5901|29,12|10
11122|6,160,58,161|5
10511|182,12|17
2874|12,68|3
6853|33,14,6|10
915|77,159|1
8227|33,14,6,50|8
9888|6,161|1
10251|30,12|19
7921|6,92|4
10436|33,14,6|13
1298|30,12|5
5764|61|1
4774|8,252|1
4082|53,85,58,63|4
449|223,12|4
1000|102,47,12|1
5912|29,12|4
5593|8,10,124,11,12|4
408|8,113,124,12|1
6481|8,237,29,12|8
8569|89,424|8
5657|36,48,12|4
8063|7|1
2875|45,47,12|7
3973|30,12|0
1566|229,12|8
9193|29,12|3
366|48,29,12|1
1538|53,183|38
7880|36,48,12|1
5328|29,12|3
10003|8,113|4
1858|128,70|1
4476|29,12|10
5881|12|10
8303|134,336,84|0
4246|8,9,223,45,12|1
2204|223,45,327,12|4
8821|6,49|1
4231|53,472|1
4768|104,48,12|3
8708|53,87,63|7
8012|8,147|8
8072|35,100,227|10
1003|52,12|30
720|217,12|1
1742|70,138|1
3619|109,69,138,70|0
763|104,12|1
10019|6,255|8
10490|182,12|5
1073|42,52,43,12|4
5613|11,27,12|7
3144|131,47,12|1
1958|27,12|8
11279|68,42,104,43,12|1
1133|83,84|1
10211|89,343|4
7916|124,12|5
11263|4,6|1
5855|12,68|1
5628|48,29,12|1
7485|172,70|7
9684|8,113|55
7410|8,144|8
7262|168,14,6,123|1
6757|8,147|8
5569|313,12|1
10501|6,24,205|1
11315|70,138|1
8775|58,59,127|4
10530|101,77|5
4144|190,12|22
8504|33,14,6|10
7848|8,153|11
2077|36,12|3
9579|111,58,284|4
9969|42,12,43,44,68|18
6571|35,318|1
5854|6,209,70|5
1867|8,147|4
9920|117,6|4
9167|109,110,70|1
8597|8,167|7
8613|434,35|3
5245|29,12|5
9347|64,6|8
2585|8,9,6,49|4
2705|35,100,227|4
7793|89,152|8
3932|197,12|7
8977|172,70|1
8018|111,58,284|4
9718|70,138|8
7002|36,12|1
1016|43,42,29,132,12|4
9529|73|4
1049|53,71|18
5455|4,6,430|1
474|65,66,14,6,117|1
6193|269,131,102,12|10
9222|36,48,122,12|10
2796|207,77|1
6628|89,152|12
9653|128,70|4
10531|53,330,56|29
10509|12|1
1235|256,12|1
8464|104,12|8
3088|42,133,43|1
1921|8,113|8
5870|48,30,12|4
2678|52,12|1
9970|7|14
3241|53,198,63|4
44|52,27,12|4
11188|118,6,82,38|1
3751|8,9|1
6240|69,70|7
6015|70,138|7
10568|89,152|3
2685|53,452|10
5462|61,60,43,150|31
9092|8,113|1
8868|8,147|10
7980|45,12|1
8826|8,113|1
10534|70,138|4
10874|50,6|4
10206|11,48,27,12|10
8332|134,282,84|7
5684|114,42,43,44|1
348|30,12|7
9567|48,29,219,12|1
9893|58,247|4
4347|109,70|4
1991|104,12|1
1254|8,103,11,10,12|1
9033|89,38,6,268,91|1
4879|124,27,12|1
619|187,104,12|4
1452|47,12|1
3414|33,14,6|8
5027|8,147|4
1983|207,77|1
1805|106,42,148,43|1
1152|48,30,12|1
10491|47,12|3
256|8,147|7
8299|117,178,6,253,255|3
7695|70,138|8
3499|114,42,52,43,12|1
329|29,12|1
5360|326,22,61,23,26|10
9729|77|8
3792|31,20,21,32|1
3824|61,331|1
6955|29,12|3
6846|35,438|0
9585|0,1,2,3|10
10578|14,6,120|7
7838|76,78,207,77|5
9846|4,6,430|7
673|8,296|1
10736|132,12|1
9484|142,8,144|4
5154|124,104,12|1
11180|8,143,9,144|1
3548|11,27,12|4
7137|6,24|4
503|36,124,12|4
8287|139,140|1
7058|383,6,35,38,81|4
539|31,245,246|1
5014|102,12|13
6242|30,12|1
2326|29,12|1
2550|84,126|1
9093|73,371|1
6726|117,6|4
9886|111,58|1
11075|337|7
5338|8,9,6,49|5
11441|70,58,243,225|4
8118|76,77|1
1660|27,12|1
1056|61,74|1
6322|30,12|15
9123|220,35|1
8385|188,426,70|7
10928|76,77|1
9887|42,52,43,12|1
1439|8,113|1
7456|58,321|8
1830|8,9|8
11347|89,152|3
8594|134,281,282,84|1
10635|70,138|10
8623|134,336,84|1
8042|48,12|15
5001|166,138,70|1
7514|30,12|1
2565|190,12|1
6114|58,59,127|1
4778|14,6,25,24|1
1672|33,9,14,6,8,115|8
9520|69,128,70|8
5873|170,35,100|1
8445|58,59,261|8
10642|89,77,398,218|10
8174|27,12|1
2218|182,145,12|1
4809|108|1
8111|12|25
4954|42,36,43,12,133,30|8
1714|27,12|7
875|229,12|4
3815|47,12|16
7367|8,9,252|4
2043|114,42,52,43,12|4
5739|70|7
9275|53,4,5,6,372|1
6992|29,12|19
4850|8,144,9,39,40|7
1723|207,77,285|1
3227|6,38,81|4
4088|104,12|1
3439|7|7
8295|139,140|4
5296|29,12|3
5221|33,9,14,6,8,115|20
3423|70,138|4
2105|182,145,12|7
2036|8,143,9,144|1
483|226,42,43,44|4
2647|326,61|1
8884|146,28,6|3
4832|47,12|1
10977|369,6,35,38,318|5
5092|43,42,52,133,12|16
5483|42,148,43,210|1
10155|36,48,12|10
5433|16,17,18,6,196|1
6172|61,331|8
5168|53,198,63|0
7094|76,77|1
19|31,245,246|1
2212|269,104,12|5
2483|426,70|8
9005|236,21,20,53,31,32|4
4944|6,49|1
5160|162,108|4
7535|103,8,211,12|1
192|8,36,147,27,12|1
9543|48,12|3
1528|43,12|3
9993|42,12,133,43|6
6651|142,8,144|5
2676|229,131,102,12|4
4728|8,113|7
3394|29,12|20
7995|27,12|8
10233|100,35,169|3
7048|93,42,43|1
4638|52,12|7
8336|232,35|10
709|61,74|4
1735|104,251,8,124,144,27,20,428,12|1
8584|7|1
139|61,473,150,43|1
1902|29,12|8
790|30,12|5
6823|337|1
6771|6,274|4
4269|31,347|1
3342|229,217,12|4
4537|103,8|4
7967|84,126|7
9288|135,35|10
7475|8,144,421,143,192|1
4883|206,27,12|8
8422|6,49|1
7333|6|1
10366|48,12|5
2860|30,12|8
10066|7|1
2315|31,20,32|8
5188|31,246,399|10
631|182,145,12|1
11174|76,77,101|0
130|8,114,42,43,39,40|1
1841|224,223,12|7
2003|53,198,63|3
10404|8,29,396,12|1
3673|36,104,122,12|1
11132|61,310|1
26|29,12|1
2508|8,144|4
537|229,12|1
10023|58,59|7
1306|27,12|8
2362|53,85,87,63|1
5927|8,27,113,124,12|1
6077|89,348|4
5568|101,77,76|1
8515|14,6,120|4
3831|53,323,63|8
2074|104,48,12|5
1317|12,68|1
1364|180,134,126,84|4
6561|29,12|26
9609|1,20,423,141|8
7696|42,43,44|1
1523|7|1
147|42,173,302,93,43,12|8
7740|52,12|9
3153|29,12|8
2798|53,85,87,63|1
10159|8,113|7
3620|11,27,12|4
6180|195,4,6,31|4
7839|213,80,6,35,38|1
11218|101,77|1
11059|30,12|1
5648|229,12|30
2029|124,125,12|4
6760|300,42,12,133,43|1
1718|269,12|1
5968|77,159|8
172|52,12|1
6277|70,138|4
7533|69,110,70|4
8124|6,288,38|1
4419|30,12|1
10825|7|13
1037|42,104,43,44,12|4
6772|27,12|1
2794|8,147|4
10954|4,14,6,165|8
992|8,113|30
6647|341,35|1
2616|12,68|4
176|313,12|1
1011|124,104,12|8
1739|197,145,12|8
8937|77,212|20
577|8,296,103|4
6235|104,12|10
8825|108|4
10168|29,12|3
9066|89,295|5
6906|31,474,20,32|13
5575|128,70|4
3278|8,317|1
6109|88,277,6,43,297|3
10356|104,12|7
2882|15,16,17,18,6|8
3935|23,475,26,200,70|8
3467|31,245,246|6
333|8,39,40,42,43|8
6912|61,43,150|1
7568|8|7
2924|104,269,173,12|3
8998|111,58,112|1
3777|104,12|1
440|61,150,42,43,44,52,12|1
8226|7|10
1443|12,211,68|1
3435|70,138|10
83|215,12|1
7759|6|7
2150|8,147|4
241|8,113|10
5394|13,119,14,6|1
9443|8,237|10
6086|31,20,32|1
4132|35,100,227|1
419|53,85,87,63|3
4194|70,138|4
10127|6,92|7
7251|13,14,6|12
5791|29,12|7
13|188,70|8
5063|76,77|4
6119|8,167|14
3055|102,12|10
4496|229,12|3
7959|8,9|1
9108|43|3
5051|13,119,14,6,120|10
11444|76,77|3
2251|229,12|7
5376|338,186,12|1
8624|29,12|7
1020|36,122,29,12|4
2489|109,166,184,70|4
11465|379,35,100|7
9307|29,12|1
1964|53,151|8
5847|52,12|4
6182|29,12|8
6848|104,12|5
2469|135,35|4
1560|36,12|8
2116|29,12|7
8808|164,89,35,295|1
9490|13,14,6|4
2827|12,30,68|1
1084|27,12,30,68|1
3247|6|1
587|69,138,70|8
954|104,12|1
1220|29,12|4
190|36,12|7
8391|58,328|17
8154|106,42,104,43,12|14
9964|28,6|10
7656|69,70|1
4051|30,12|5
5451|27,12|7
6908|7|9
9651|52,29,12|5
2736|27,12|4
4262|4,14,6,120,165|8
5716|47,12|10
8367|89,130|4
10441|1,389,441|4
8025|77,159|1
8481|31,275|8
1119|104,12|18
5220|6,363,262|8
2215|124,12|1
1630|53,151,280|10
4878|30,12|10
166|8,50,6|8
3889|27,12|1
8638|12|10
11317|29,12|21
2178|326,61|1
8102|36,104,12|20
11102|104,12,68|13
8183|29,12|0
3654|162,108|12
10816|408,84|1
8969|8,113|13
8155|6,82,38|1
9072|77,159|1
1148|142,8,144|14
1251|31,447,246|1
5555|8,144,230|4
2813|29,12|4
9488|89,152|8
889|52,12|1
5189|53,325,63|1
7397|61,310,337|1
1096|47,12|1
1754|30,12|4
7539|61,331|1
75|104,269,12|1
3057|69,70|5
6682|125,12|20
6667|68,30,12|4
10340|180,134,84|1
9870|36,12|1
28|68,30,27,12|1
273|145,182,197,12|8
2698|229,12|5
2243|269,12|1
1243|68,104,12|1
2897|58,321|5
7791|77,359|8
4559|36,12|8
6068|11,12|7
2040|103,8,144|1
4612|65,66,14,6,75|1
9989|8,113|1
1919|76,77|1
8711|29,12|10
5658|103,8|1
7918|36,48,12|4
3174|29,12|7
8501|119,19,14,6,16,17,18|1
2824|131,12|6
3382|8,9,6,49|7
1256|131,102,12|4
476|8,9,124,12|1
7657|111,58,319|7
5553|42,277,133,43|1
308|134,84,126|4
6440|78,77|1
3053|58,59,127|8
6099|104,12|30
2819|106,42,43|1
298|29,12|8
3901|53,151|10
4072|4,5,6|0
4429|48,12|5
1410|15,16,17,18,6|7
7359|29,12|1
1195|50,14,6,33|1
9151|8,143,9,144|1
4229|187,311,177,12|8
6975|14,6,120|4
4289|76,77|4
519|30,12|1
6711|30,12|1
1131|8,9|1
4400|103,8,29,12|1
2478|134,83,282,84|4
3237|103,8|8
7760|30,12|1
10164|61,331|1
9398|8,144,252|1
1961|61,74|10
